"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","AMNE","BGMA","BI","BR","BRY","CCAH","CCAR","CMOR","COL","EMA","ENC","FINE","FOL","FREE","GC","HAL","HARD","MASS","NS","OCTO","RUB","SAND","SG","SP","TAB","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","TURF","POSP","HALI","CCA","ASSP","BRMA","ASPP","ACSP","POCS","PHSP","FASP","GONS","HYSP","HCOE","GOAL","LEPT","GASP","MISP","CYPS","ACAS","ASTS","MOSP","PAVS","COTS","PLSP","GRMA","STYS","RDMA","PADI","LPHY","MICR","COSP","FAVS","DICT","FUSP","MONS","LOBS","PACS","PSSP","ISSP","TURS","ECHP","MESP","OUSP","ECHL","DISP","SYSP","PLER","LESP","HYCO","EUSP","ANTI","N","new.N"
11640,"HOW-00891",2018,"6/10/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,2.1,4.3,"CNET","PRIAs","Howland",NA,0,0.808395,-176.611,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,9.756098,0.3484321,0,0,0,0,0,0.6968641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.52613,6.620209,0.3484321,37.63066,0,0,0,1.045296,3.484321,0,0,0,0,0,0,0,0,0,0,0,0,12.54355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,287
11641,"HOW-00909",2018,"6/10/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,4,4.7,"CNET","PRIAs","Howland",NA,0,0.820446,-176.6198,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,27.21088,0.3401361,0,0,0,0,0,0.3401361,0,0,0,0,0.3401361,0,0,0,0,0,0,0,0,0,0,20.06803,1.70068,1.020408,23.46939,0,0,0,0.6802721,0.3401361,0,0,0,0,0,0,0,0,0,0,0,0,23.80952,0.6802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,294
11653,"HOW-00014",2018,"6/10/2018","HA1801","OCC-HOW-009","2018","RAMP_BASIC","Howland",0,"-1",1,13,15,"CNET","PRIAs","Howland",-1,0,0.81492,-176.624,"Forereef","Mid",0,0,0,0,0,0,0,0,0,13.7931,0.6896552,0.6896552,0,0,0,0,1.724138,0,0,0,0,0,0,0.3448276,0,0,0,0,0,0,0,0,32.75862,8.965517,0.3448276,26.89655,0,0,0,0,1.034483,0.6896552,0.3448276,0,0,0,0,1.37931,0,0,0,0,0.3448276,6.896552,0.6896552,0,0,0,0,0,0,0,0,0,2.413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
11654,"HOW-00852",2018,"6/11/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,18.5,29.8,"CNET","PRIAs","Howland",NA,0,0.819176,-176.6261,"Forereef","Deep",0,0,0,0,0,0,0,0,0,14.69388,0.8163265,0.4081633,0,0,0,0,0.4081633,0.8163265,0,0,0,5.714286,0,0,0,0,0,0,0,0,0,0,43.26531,2.040816,0.4081633,24.89796,0,0,0,0,0,1.22449,0.8163265,0.4081633,0,0,0,0,0,0.4081633,0,0,0,0.8163265,1.632653,0,0,0,0,0,0,0,0,0,1.22449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,245
11655,"HOW-00851",2018,"6/11/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,6,15,"CNET","PRIAs","Howland",NA,0,0.803913,-176.6212,"Forereef","Mid",0,0,0,0,0,0,0,71.23288,0,3.767123,0,0,0,0,0,0,0,0,0,0,0,1.369863,0,0,0,0,0,0,0,0,0,0,10.9589,1.712329,0.6849315,8.219178,0,0,0,0.3424658,0.6849315,0,0,0.3424658,0,0,0,0,0,0,0,0,0,0.3424658,0,0,0,0,0,0,0,0,0,0,0.3424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,292
11656,"HOW-00908",2018,"6/11/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,5,6.4,"CNET","PRIAs","Howland",NA,0,0.820565,-176.6187,"Forereef","Shallow",0.3436426,0,0.3436426,0,0,0,0,0,0,7.90378,0,0,0,0,0.3436426,0,0.3436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1512,1.37457,3.780069,26.46048,0,0,0,0.3436426,1.030928,0,0,0.3436426,0,0,0,0,0,0,0,0,0,40.89347,0.3436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,291
11657,"HOW-00896",2018,"6/11/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,4,9,"CNET","PRIAs","Howland",NA,0,0.812959,-176.6234,"Forereef","Shallow",0,0,0,0,0,0,0,6.081081,0,10.81081,0,0,0,0,0,0,0.6756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.22973,8.783784,0.6756757,21.95946,0,0,0,2.702703,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0,5.743243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,296
11672,"BAK-00719",2018,"6/12/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,19.8,30.5,"CNET","PRIAs","Baker",NA,0,0.189066,-176.4877,"Forereef","Deep",0,0.7042254,0,0,0,0,0,0,0,25.35211,1.056338,0.3521127,0,0.7042254,0,0,0.7042254,0,0,0,0,4.577465,0,0,0,0,0,0,0,0,0,0,41.90141,0.7042254,0,17.25352,0,0,0,2.464789,2.464789,0,0,0,0.3521127,0,0,0.7042254,0,0,0,0,0,0,0.7042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,284
11673,"BAK-00791",2018,"6/12/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,2.4,8.1,"CNET","PRIAs","Baker",NA,0,0.187271,-176.4721,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,14.88673,0.3236246,0,0,0,0,0,0.9708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.71521,0.9708738,6.148867,31.39159,0,0,0,11.00324,2.265372,0,0,0,0,0,0,0,0,0,0,0,0,0.3236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,309
11674,"BAK-00740",2018,"6/12/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,8.8,9.4,"CNET","PRIAs","Baker",NA,0,0.189294,-176.4635,"Forereef","Mid",0,0.754717,0,0,0,0,0,0,0,28.30189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.528302,0,0,23.01887,0,0,0,41.88679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,265
11675,"BAK-00781",2018,"6/12/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,3.9,7.1,"CNET","PRIAs","Baker",NA,0,0.188178,-176.4783,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,21.40221,0,0,0,0,0,0,2.214022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91513,1.845018,9.225092,31.73432,0,0,0,15.86716,1.476015,0,0,0,0,0,0,0,0,0,0,0,0,3.321033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,271
11676,"BAK-00760",2018,"6/12/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,6,14.6,"CNET","PRIAs","Baker",NA,0,0.187948,-176.4761,"Forereef","Mid",0,0,0,0,0,0,0,0,0,29.58801,0.3745318,0,0,0,0,0,1.498127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.23596,1.498127,8.988764,30.33708,0,0,0,14.60674,1.498127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3745318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,267
11681,"BAK-00011",2018,"6/12/2018","HA1801","OCC-BAK-011","2018","RAMP_BASIC","Baker",0,"-1",1,9,12,"CNET","PRIAs","Baker",-1,0,0.1985514,-176.4849,"Forereef","Mid",0,0.7326007,0,0,0,0,0,0,0,20.87912,0.3663004,0,0,0,0,0,1.098901,0,0,0,0,0.3663004,0,0,0,0.7326007,0,0,0,0,0,0,18.31502,0,0,32.96703,0,0.3663004,0,18.31502,0.7326007,0,0.3663004,1.098901,0,0,0,0.3663004,0,0,0,0,0,0.7326007,0.7326007,0,0.7326007,0,0,0,0,0,0,1.098901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,273
11693,"BAK-00745",2018,"6/13/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,15.5,16.2,"CNET","PRIAs","Baker",NA,0,0.204936,-176.4735,"Forereef","Mid",0,0,0,0,0,0,0,0,0,39.72125,0,0,0,0,0,0,0,0,0,0,0,1.393728,0,0,0,0,0,0,0,0.3484321,0,0,20.90592,0.6968641,1.393728,26.82927,0,0.6968641,0,3.832753,2.090592,0,0,0,0,0,0,0.3484321,0,0,0,0,0,0,0.3484321,0,0.3484321,0,0,0,0,0,0,0,1.045296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,287
11695,"BAK-00712",2018,"6/13/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,18.9,23.9,"CNET","PRIAs","Baker",NA,0,0.205276,-176.4722,"Forereef","Deep",0,0.3846154,0,0,0,0,0,0,0,18.84615,0.3846154,0,0,0.7692308,0,0,0,0,0,0,0,0.3846154,0,0,0,0,0,0,0,0,0,0,11.92308,4.230769,3.461538,24.23077,0,0,0,25,1.923077,0,0.7692308,0,0,0,0,0.3846154,0,0,0,0,0,0,3.846154,0,0,0,0,0,0,0,0,0,0,0.7692308,2.692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,260
11696,"BAK-00742",2018,"6/13/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,14.6,17.1,"CNET","PRIAs","Baker",NA,0,0.198113,-176.4607,"Forereef","Mid",0,0,0,0,0,0,0,0,0,23.75887,0,0,0,0,0,0,0.3546099,0,0,0,0,0.3546099,0,0,0,0,0,0,0,0,0,0,9.219858,20.92199,1.41844,21.63121,0,0,0,18.79433,0.7092199,0,0,0,0,0,0,0,0,0,0,0,0,0.7092199,1.41844,0,0,0,0,0.3546099,0,0,0,0,0,0.3546099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,282
11697,"BAK-00777",2018,"6/13/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,4,5.2,"CNET","PRIAs","Baker",NA,0,0.199568,-176.468,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,12.40876,0,0,0,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0,0,0,0.3649635,0,0,19.34307,0,4.744526,47.44526,0,0,0,14.59854,0.3649635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,274
11699,"BAK-00747",2018,"6/13/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,9.4,10.6,"CNET","PRIAs","Baker",NA,0,0.20314,-176.4694,"Forereef","Mid",0,0,0,0,0,0,0,0,0,24.90975,0,0,0,0,0,0,0.3610108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.137184,0,3.610108,40.79422,0,0,0,24.18773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,277
11703,"BAK-00050",2018,"6/13/2018","HA1801","OCC-BAK-007","2018","RAMP_BASIC","Baker",0,"-1",1,14.9352,14.9352,"CNET","PRIAs","Baker",-1,0,0.1870276,-176.4705,"Forereef","Mid",0,0,0,0,0,0,0,0,0,25,0.3472222,0,0,0,0,0,0.3472222,0,0,0,1.388889,1.041667,0,0,0,0,0,0,0,0.3472222,0,0,13.54167,1.736111,19.09722,31.94444,0,0,0,1.041667,1.736111,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333,0,0,0,0,0,0,0,0,0,0.3472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,288
11704,"BAK-00710",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,20,24,"CNET","PRIAs","Baker",NA,0,0.197151,-176.4591,"Forereef","Deep",0,0.7575758,0,0,0,0,0,0,0,23.48485,0.3787879,0,0,0,0,0,1.136364,0.3787879,0,0,0,1.893939,0,0.3787879,0,0,0,0,0,0,0,0,14.01515,5.30303,9.469697,21.9697,0,0,0,6.439394,2.272727,0.7575758,7.575758,0,1.136364,0,0,0,0,0,0,0,0,0,0.7575758,0,0,0,0,0,0,0,0,0,1.515152,0,0.3787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,264
11705,"BAK-00705",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,20.7,20.7,"CNET","PRIAs","Baker",NA,0,0.18688,-176.4618,"Forereef","Deep",0,0.3521127,0,0.7042254,0,0,0,0,0,30.98592,0.3521127,0,0,0,0,0,1.056338,0,0,0,0.3521127,0.7042254,0,0,0,0,0,0,0,0,0,0,18.30986,4.577465,0,40.49296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3521127,0,0,0,0,0,0,0,0,0.3521127,0,0,0,0,0,0,1.408451,0,0,0,0,0,0,0,0,0,0,0,0,0,300,284
11706,"BAK-00748",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,9,11.3,"CNET","PRIAs","Baker",NA,0,0.2046,-176.4775,"Forereef","Mid",0,2.48227,0,0,0,0,0,0,0,14.53901,0,0,0,0,0,0,0.3546099,0,0,0,0,0.3546099,0,0,0,0,0,0,0,0,0,0,10.99291,0.3546099,4.964539,21.2766,0,0,0,42.9078,0,0,1.06383,0,0,0,0,0,0,0,0,0,0,0.3546099,0.3546099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,282
11707,"BAK-00759",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,9.4,25.3,"CNET","PRIAs","Baker",NA,0,0.196545,-176.4861,"Forereef","Mid",0,4.779412,0,0,0,0,0,9.926471,0,22.79412,0.3676471,0,0,0,0,0,0.7352941,0,0,0,0,1.838235,0,0,0,0,0,0,0,0.3676471,0,0,40.44118,0,0,8.823529,0,0,0,8.455882,0,0,0,0,0,0,1.470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,272
11709,"BAK-00793",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,4.9,5.2,"CNET","PRIAs","Baker",NA,0,0.20305,-176.472,"Forereef","Shallow",0,1.016949,0,0,0,0,0,0,0,4.40678,0,2.711864,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.38983,0.6779661,5.084746,7.79661,0,0,0,4.40678,1.016949,0,0,0,0,0,0,0,0,0,0,0,0,8.474576,0.6779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,295
11710,"BAK-00724",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,18.3,24.4,"CNET","PRIAs","Baker",NA,0,0.186727,-176.47,"Forereef","Deep",0,0,0,0,0,0,0,0.3636364,0,15.63636,0.3636364,0,0,0,0,0,1.818182,0,0,0,0,2.545455,0,0,0,0,0,0,0,0,0,0,21.81818,0.7272727,19.63636,19.63636,0,0,0,9.818182,1.454545,0,4,0,0,0,0,0,0,0,0,0,0,0,0.7272727,0,0,0,0,0,0,0,0,0,1.454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
11712,"BAK-00804",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,4,6.3,"CNET","PRIAs","Baker",NA,0,0.203762,-176.4781,"Forereef","Shallow",0,0,0,0.3558719,0,0,0,4.270463,0,9.608541,0,3.558719,0,0,0,0,0.3558719,0.3558719,0,0,0,6.049822,0,0,0,0,0,0,0,0,0,0,22.7758,0,7.117438,16.72598,0,0,0,16.37011,0.7117438,0,0,0,0,0,3.914591,0,0,0,0,0,0,6.405694,0,0,0,0,0,1.067616,0,0,0,0,0,0.3558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
11713,"BAK-00794",2018,"6/14/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,4,5.5,"CNET","PRIAs","Baker",NA,0,0.20402,-176.4813,"Forereef","Shallow",0,0.3448276,0,0,0,0,0,0,0,19.31034,0,0,0,0,0,0,0.3448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.275862,0,0.6896552,26.2069,0,0,0,37.24138,2.413793,0,0,0,0,0,0,0,0,0,0,0,0,5.172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
11717,"BAK-00014",2018,"6/14/2018","HA1801","OCC-BAK-003","2018","RAMP_BASIC","Baker",0,"-1",1,15,17,"CNET","PRIAs","Baker",-1,0,0.2052045,-176.4746,"Forereef","Mid",0,0,0,0,0,0,0,0,0,26.89655,0,0.6896552,0,0.3448276,0,0,0.6896552,0,0,0,0.3448276,0.6896552,0,0,0,0,0,0,0,0.3448276,0,0,14.13793,1.37931,2.758621,13.44828,0,0,0,30.68966,0.6896552,0,0.6896552,0,0,0,0,0,0,0,0,0,0,5.862069,0,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
11722,"BAK-00732",2018,"6/15/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,21,29.3,"CNET","PRIAs","Baker",NA,0,0.198932,-176.4848,"Forereef","Deep",0,2.020202,0,0,0,0,0,30.63973,0,16.16162,1.010101,0,0,0,0,0,0,0,0,0,0.6734007,0,0,0,0,0,0,0,0,0,0,0,32.32323,2.693603,0,12.45791,0,0,0,0,0,0,0,1.010101,0,0,0,0,0,0,0,0,0,0.3367003,0.6734007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,297
11723,"BAK-00731",2018,"6/15/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,17.1,25.4,"CNET","PRIAs","Baker",NA,0,0.188202,-176.4777,"Forereef","Mid",0,0,0,0,0,0,0,0.3584229,0,17.92115,0.3584229,0,0,0,0,0,2.867384,0.7168459,0,0,0,0.3584229,0,0,0,0,0,0,0,0,0,0,25.44803,0,6.09319,39.78495,0,0,0,1.075269,0.7168459,0,3.225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,279
11724,"BAK-00749",2018,"6/15/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,7.6,17,"CNET","PRIAs","Baker",NA,0,0.18902,-176.4868,"Forereef","Mid",0,0,0,0,0,0,0,0,0,39.57597,0.3533569,0,0.3533569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.98233,0,0.3533569,19.43463,0,0,0,3.533569,0.3533569,0,0.3533569,0,0,0,0,0,0,0,0,0,0,0.7067138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,283
11725,"BAK-00750",2018,"6/15/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,6,7.3,"CNET","PRIAs","Baker",NA,0,0.198742,-176.4641,"Forereef","Mid",0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0.3846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538462,0,0,27.30769,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,260
11726,"BAK-00765",2018,"6/15/2018","HA1801",NA,"2018","RAMP_BASIC","Baker",0,"-1",0,16.8,19.2,"CNET","PRIAs","Baker",NA,0,0.186192,-176.4661,"Forereef","Mid",0,0,0,0,0,0,0,0,0,16.94352,0,0,0,0.3322259,0,0,0.3322259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.322259,0.6644518,1.66113,27.57475,0,0,0,46.84385,0,0,0.3322259,0,0,0,0,0,0,0,0,0,0,0.3322259,0,0,0,0,0,0,0,0,0,0,1.328904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3322259,0,0,0,0,0,320,301
11727,"BAK-00002",2018,"6/15/2018","HA1801","OCC-BAK-008","2018","RAMP_BASIC","Baker",0,"-1",1,16,16,"CNET","PRIAs","Baker",-1,0,0.18839,-176.48,"Forereef","Mid",0,0,0,0,0,0,0,0,0,27.50929,0.3717472,0,0,0,0,0,0.3717472,0,0,0,0,0.3717472,0,0,0,0,0,0,0,0,0,0,16.72862,0,1.858736,35.31599,0,0,0,15.98513,0.7434944,0,0,0,0,0,0,0,0,0,0,0,0,0.3717472,0.3717472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,269
11732,"SWA-00676",2018,"6/19/2018","HA1801",NA,"2018","AS_SANCTUARY","SWA_OPEN",0,"-1",0,21,30,"CNET","SAMOA","Swains",NA,0,-11.05074,-171.0924,"Forereef","Deep",0,0.6920415,0,0,0,0,0,0,0,6.228374,0,0,0.3460208,0,0,0,0.6920415,0,0,0,0,0,0,0.3460208,0,0,0,0,0,0.3460208,0,0,4.49827,17.64706,0,12.80277,0,0,0,0,1.730104,0,0,0,0,0,0,0,0,0,0,0,0,11.07266,0,0,0,0,0,0,0,0,40.13841,2.768166,0,0,0.3460208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3460208,0,0,0,300,289
11733,"SWA-00677",2018,"6/19/2018","HA1801",NA,"2018","AS_SANCTUARY","SWA_OPEN",0,"-1",0,18,27.7,"CNET","SAMOA","Swains",NA,0,-11.06628,-171.0743,"Forereef","Deep",0,0,0,0,0,0,0,0,0,24.25373,0,0,0,0,0,0,1.119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.328358,9.701493,0.3731343,14.92537,0,0,0,0,0,0,1.492537,0,0,0,0,0,0,0,0,0,0,6.716418,1.119403,0,0,0.3731343,0,0,0,0,30.22388,0,0,0,0.3731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,268
11734,"SWA-00722",2018,"6/19/2018","HA1801",NA,"2018","AS_SANCTUARY","SWA_SANCTUARY",0,"-1",0,8,14.4,"CNET","SAMOA","Swains",NA,0,-11.06757,-171.0827,"Forereef","Mid",0,0.3636364,0,0,0,0,0,0,0,37.09091,0.3636364,0,0,0,0,0,1.454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.54545,3.636364,0,40.72727,0,0,0,0,0.7272727,0,0,0,0,0,0,0,0,0,0,0,0,3.636364,0,0,0,0,0,0,0,0,1.454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
11737,"SWA-00753",2018,"6/19/2018","HA1801",NA,"2018","AS_SANCTUARY","SWA_SANCTUARY",0,"-1",0,2.1,7.3,"CNET","SAMOA","Swains",NA,0,-11.05988,-171.0902,"Forereef","Shallow",0,0.3558719,0,0,0,0,0,0,0,8.896797,0,0,0,0,0,0,0,0,0,0,4.982206,0,0,0,0,0,0,0,0,0,0,0,10.32028,0,0,72.59786,0,0,0,0,0.3558719,0,0.3558719,0,0,0,0,0,0,0,0,0,0,2.135231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
11738,"SWA-00711",2018,"6/19/2018","HA1801",NA,"2018","AS_SANCTUARY","SWA_SANCTUARY",0,"-1",0,21.3,29,"CNET","SAMOA","Swains",NA,0,-11.06382,-171.0873,"Forereef","Deep",0,0,0,0,0,0,0,0,0,28.46442,0.7490637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.72659,1.872659,0,25.09363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.872659,2.621723,0,0,0.7490637,0,0,0,0,19.85019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,267
11740,"SWA-00740",2018,"6/19/2018","HA1801",NA,"2018","AS_SANCTUARY","SWA_SANCTUARY",0,"-1",0,2.7,5.5,"CNET","SAMOA","Swains",NA,0,-11.0648,-171.0856,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,14.70588,0,0,0,0,0,0,0.7352941,0,0,0,0.3676471,0,0,0,0,0,0,0,0,0,0,0,27.20588,0.7352941,0,36.02941,0,0,0,0,1.470588,0,0,0,0,0,0,0,0,0.3676471,0,0,0,18.01471,0,0,0,0,0,0,0,0,0.3676471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,272
11742,"SWA-00041",2018,"6/19/2018","HA1801","OCC-SWA-007","2018",NA,"SWA_OPEN",0,"-1",1,NA,14.02012,"CNET","SAMOA","Swains",-1,0,-11.05864,-171.0911,"Forereef","Mid",0,0,0,0,0,0,0,0,0,30.54545,0,0,0,0,0,0,3.272727,0,0,0.3636364,0,0,0,0,0,0.3636364,0,0,0,0,0,0,14.18182,1.090909,0.3636364,21.81818,0,0,0,0,1.454545,0,0,0,0,0,0,0,0,0,0,0,0,11.63636,1.818182,0,0,0,0,0,0,0,13.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
11743,"SWA-00001",2018,"6/19/2018","HA1801","OCC-SWA-005","2018",NA,"SWA_SANCTUARY",0,"-1",1,13,17,"CNET","SAMOA","Swains",-1,0,-11.06829,-171.0812,"Forereef","Mid",0,0,0,0,0,0,0,0,0,37.68116,0,0,0.3623188,0,0,0,0.3623188,0,0,0,0,0.3623188,0,0,0,1.086957,0,0,0,0,0,0,19.92754,0.3623188,0.3623188,21.73913,0,0,0,0,0.3623188,0,0,0,0,0,0,0,0,0,0,0,0,9.42029,0,0,0,0,0,0,0,0,7.608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3623188,0,0,0,300,276
